review_id,source,user_rating,review_text,category,review_date,sentiment,quality_score
review_000382,play_store,1,"What is this, the application cautious so much of error and bug while opening it the application was stuck when I open it is the one the worst ever I had installed",Performance Issues,2026-06-21,negative,4
review_000383,play_store,5,"If my Instagram account is not returned then this time I will complain to the police. (meenvijay_302) Hey, please activate my account again, I salute you.",Account Suspension,2026-06-21,negative,4
review_000384,play_store,4,ALL IS GOOD BUT MY NEW FONT IS NOT WORK IN INSTAGRAM AND WE WANT LQUID GLASS EFFECT IN ANDROID,Feature Requests,2026-06-21,neutral,4
review_000385,app_store,1,Ever since they started using meta to do human jobs my pages keep getting disabled then permanently deactivated for no reason. ATP imma just delete the app,Account Suspension,2026-06-18,negative,4
review_000386,app_store,1,"Instagram is now showing people that are following you as ""not following you"". This happens in my multiple accounts and the only way to confirm if they have actually stopped following you or are following you is to unfollow them. It's either a flaw or intentional by Instagram.  I would say intentional as I don't trust them any longer.  Either way-  the app is flawed.",Privacy Concerns,2026-06-20,negative,4
review_000387,play_store,1,"""Hello Instagram Team, my account nabajyoti_2026 has been disabled by mistake. I have always followed the community guidelines. Please review my account and restore it as soon as possible. Thank you.""",Account Suspension,2026-06-21,negative,5
review_000388,play_store,2,"The songs that I have/had saved keep removing from my instagram. Also, I would really love for yall to do something like where you could see who unfollowed you",Feature Requests,2026-06-21,negative,5
review_000389,play_store,1,"My Instagram account has been disabled, everything is this bot, I am all these idiots, I miss all my friends and I feel disgusted. I have been following Instagram for a month now. When I create a new account, I have to disable it😡😡😡😡😡 I am quitting Instagram.",Account Suspension,2026-06-21,negative,5
review_000390,play_store,1,Instagram is a great app but right now I don't even want to give it 1 star years of hardwork and suffering goes in suspension in just some minutes please I beg you to stop this this ridiculous suspension thing and help us many lost their accounts that they treat like their comfort place like their babies 😭,Account Suspension,2026-06-21,negative,5
review_000391,app_store,2,I feel like the app hasn’t had a decent update in a while. Now I can’t even send DMs properly because the people I message most don’t show up when I tap the share button like they used to. It’s made something that was quick and easy way more frustrating to use.,Messaging & DMs,2026-06-18,negative,4
review_000392,app_store,5,"Hello Meta Team,

My Instagram account has been disabled unexpectedly and I am unable to access it. I believe this may be a mistake because I did not intentionally violate any community guidelines.

I kindly request you to review my account and restore it as soon as possible.

Username: @milu_donn

Thank you.",Account Suspension,2026-06-06,negative,4
review_000393,app_store,1,"Instagram has suspended my accounts numerous times!!! I just want to know what did I do to get my main account suspended? I had that account for about a year, and all of a sudden it got suspended. I loved instagram but now I hate it because they keep taking my accounts. When I make new accounts they still end up getting suspended. I haven’t been texting on the account for real and I still manage to get my account suspended!!! Instagram lets all these people post what they want, I’ve seen numerous sexual content posted on Instagram more than once. I don’t even post on the app I might post myself on my story but that’s not often. I’m js going to leave this bad review and delete instagram, because I refuse to get treated as such !!!",Account Suspension,2026-06-19,negative,5
review_000394,play_store,1,"Worst Support & Unjustified Ban! My account (banglanewsauthority) was suddenly disabled for no reason. The system falsely claims an ""account integrity"" violation when I did absolutely nothing wrong. Worst of all, they blocked me from appealing or requesting a human review. Years of my hard work and content vanished instantly because of their broken automated system. Instagram has zero respect for creators and business brands. Totally frustrating. 1 star!",Account Suspension,2026-06-21,negative,5
review_000395,app_store,1,"Good luck everyone actually navigating this trash heap. as many accounts that you follow will not matter, you’re going to be flooded with foreign propaganda and ai slop content that you can’t even filter out. as much as you block and report you won’t be heard and better yet you won’t can’t even reach out to a real person to change anything because it’s ran by ai. the sheer amount of death and nudity on here is disgraceful, shut this app down",Content Moderation,2026-06-18,negative,5
review_000396,play_store,5,nice but meh community guidence follow karti fir bhi suspend kr dete,Account Suspension,2026-06-21,negative,4
review_000397,app_store,1,I hate how in order to pause a video you can’t just touch the video it brings up menu items like they need to remove that and bring back the old features,Feature Requests,2026-06-19,negative,4
review_000398,app_store,1,Why is scrolling all glitchy now don’t force me to use reels,Performance Issues,2026-06-18,negative,4
review_000399,play_store,5,this experience made me very happy and learn how to start editing how to post a reel and much more than that,Creator Tools,2026-06-21,positive,4
review_000400,app_store,1,The account suggestions showing up instead of stories of the people you already follow is the worst update instagram could’ve done. Debating on literally deleting the app cause if it. 0/10,Reels & Feed Algorithm,2026-06-20,negative,4
review_000401,play_store,1,last 1 year instagram has been worst. suspending account without reason. appeal no use lots of information gone . so new users don't install this app better use some other apps.,Account Suspension,2026-06-21,negative,5
review_000402,app_store,3,"As useful as this is, there is almost a definite chance that you will get addicted to it at some point in your life. Please add a feature where you can turn off reels in your app.",Feature Requests,2026-06-18,negative,4
review_000403,app_store,1,I been getting suspended for no reason and so many other people have this problem fix your app,Account Suspension,2026-06-20,negative,4
review_000404,play_store,1,it's worst app and I got 7 times suspended without posting anything scam 😒 and when I appeal for my account it doesn't show any response,Account Suspension,2026-06-21,negative,5
review_000405,app_store,3,I got wrongly banned for no reason I love insta so so much but the fact I lost so many accounts because my ONE got banned is so not okay do better.,Account Suspension,2026-06-20,negative,4
review_000406,play_store,2,"every time I try to message a friend from their account, this AI thing says oh you cannot message. we do not have AI this that and the other can't message my friends",Messaging & DMs,2026-06-21,negative,4
review_000407,play_store,2,new. update is not working for me .to post photo on comment.i think it's on for iOS instagram make parsyality shame on you,Performance Issues,2026-06-21,negative,4
review_000408,app_store,4,"There’s a few unnecessary updates being made like the profile changes, hidden followers, and photo layouts. While people want the update to see who unfollowed them, and also a feature to change stories and posts from close friends to public.",Feature Requests,2026-06-06,negative,4
review_000409,play_store,1,"""How can I get my suspended Instagram account back?""",Account Suspension,2026-06-21,negative,4
review_000410,play_store,1,"We're dealing with a really frustrating issue on Instagram right now—whenever we try to reset our password, the email just never arrives. Doesn't matter if we're using Gmail, Hotmail, AOL, or Yahoo, we get absolutely nothing. No reset link, no OTP, just silence. So those of us who forgot passwords are basically stuck, locked out of our own accounts with no fix in sight from Meta.",Authentication Issues,2026-06-21,negative,5
review_000411,app_store,1,"I run ads through a prepaid account and have never had an issue before this update. However, when I went to boost my current post, I was charged to add funds to my account, but I can’t use them. 
Instagram is suddenly telling me I’ve reached my account spending limit despite never setting one, having the money in my account and only using prepaid ads.
It goes from “in review” to “resume ad” with no way to fix it other than updating a limit that doesn’t exist. 
Now it’s telling me boost is unavailable on their end. Really turning me off from IG",Creator Tools,2026-06-19,negative,5
review_000412,play_store,5,App is good which everyone knows. Hence will highlight things could be improved. As creators there are subtle inconsistencies in the creator tools. A little hard to ensure if the reels is going to show up as it seems when it was worked on. Seems like ui improvements have been done to address it. Sometimes scheduled content has gotten published immediately. Very hard to navigate around the Creator tool of working with multiple texts layers. Probably not intuitive but maybe have to search further,Creator Tools,2026-06-21,negative,5
review_000413,app_store,2,"I abhors and can’t stand the full force power of the sun coming through my screen randomly at night when I have my brightness on my phone set on its lowest level and you still show me a reel or post at full brightness. Stop messing with the brightness.

Between that and all the other predatory practices you engage in to “keep people attention” it’s absolutely insane.",Reels & Feed Algorithm,2026-06-17,negative,4
review_000414,play_store,5,I like it because we can talk to our friends and family that wise I am giving rating 😀,Messaging & DMs,2026-06-21,positive,4
review_000415,play_store,5,very nice 😁 and cool 🧐 We can express our sincere and feeling in our story so I like this app,General Feedback,2026-06-21,positive,4
review_000416,app_store,1,Instagram is trash asking for id like they the law and every time I do this id stuff I get ban in a day or two they need to fix this problem,Authentication Issues,2026-06-20,negative,4
review_000417,play_store,1,"We're dealing with a really frustrating issue on Instagram right now—whenever we try to reset our password, the email just never arrives. Doesn't matter if we're using Gmail, Hotmail, AOL, or Yahoo, we get absolutely nothing. No reset link, no OTP, just silence. So those of us who forgot passwords are basically stuck, locked out of our own accounts with no fix in sight from Meta.",Authentication Issues,2026-06-21,negative,5
review_000418,play_store,4,can't delete music in post,Feature Requests,2026-06-21,negative,4
review_000419,app_store,1,"I have been sending reels to my closest friends for months… Because they are my close friends, they appear right at the top of my suggested friends list where I can easily select them to send the reel to. Instagram discontinued this feature/erased the history? And now I have to manually search my friends every single time I want to send them a real. Why take away such a thing? Now the app takes so much longer to engage with and just sucks.",Feature Requests,2026-06-17,negative,4
review_000420,play_store,1,Very wrost app it suspended my many id's,Account Suspension,2026-06-21,negative,4
review_000421,play_store,1,rearranges people you can send posts to randomly all the time for no reason and doesn't even include the commonly contacted people and makes it difficult to even find these people when typing their names. what is the point of such a stupid feature? also please stop forcibly promoting instants and threads,Messaging & DMs,2026-06-21,negative,4
review_000422,app_store,1,You keep signing me out of my accounts asking me for some bs like wait for confirmation on another device??! I don’t have another device??,Authentication Issues,2026-06-19,negative,4
review_000423,play_store,3,posts freezing up in the middle of post,Performance Issues,2026-06-21,negative,4
review_000424,app_store,1,"title states it, I’ve had my account for many years and Instagram decided to lock me out for absolutely no reason,  since I’ve had it for a while to recover it It includes a old phone number which I do not remember even putting in the Instagram or have the number anymore and nothing else works so goodbye to my Instagram account",Account Suspension,2026-06-20,negative,5
review_000425,play_store,1,I am facing an issue with Instagram where my main and secondary gaming account were affected. My gaming account was suspended/restricted and I cannot access it properly. The appeal option is not working and I have already tried all verification steps. This account is important for my content and work. I kindly request the team to review my case and help restore access or provide a working recovery option. Please fix this issue. Thank you.,Account Suspension,2026-06-21,negative,5
review_000426,play_store,1,you suspended me without any reason 😠 so I deleted your Instagram because you suspended my 12 account 😔,Account Suspension,2026-06-21,negative,4
review_000427,play_store,1,It's really gone downhill. Algorithm is trash and when I try to post photos to my timeline it changes them all to black / blanks. Why is a photo-centric social media app THIS old having these kinds of issues?,Reels & Feed Algorithm,2026-06-21,negative,4
review_000428,app_store,2,I want to rearrange my grid. My phone is updated to date and so is the app but I don’t have this feature!! So frustrating!!,Feature Requests,2026-06-20,negative,4
review_000429,play_store,1,INSTAGRAM ID BAN FOR WITHOUT ANY REASON ITS NOT NICE APP ITS BAD APP WE DELETE This APP,Account Suspension,2026-06-21,negative,4
review_000430,play_store,1,"Honestly, I’m really disappointed. My accounts keep getting suspended for no clear reason, and it’s frustrating because I’ve done nothing wrong. It feels unfair and exhausting to keep dealing with this over and over again. Instead of feeling like a platform where I can connect and express myself, it’s become stressful and discouraging. I just wish there was a clearer explanation and a better system, because right now, it feels like users are being treated unfairly without accountability.",Account Suspension,2026-06-21,negative,5
review_000431,app_store,1,You cannot use this app if your device doesn't have a phone number. Don't even try to bypass because I just wasted 3 hours trying to fix the issue.,Authentication Issues,2026-06-19,negative,4
review_000432,play_store,1,"""Dear Instagram Team, my account(@mystx.kartuu) has been deactivated. I believe this is a mistake as I have always followed all community guidelines and terms of service. I request you to please review my account and reactivate it as soon aspossible. Thank you for your time and assistance.""",Account Suspension,2026-06-21,negative,4
review_000433,app_store,1,They allow hate & violence but block you if you use words they do not like. Like coward … but promoting racism & murder is ok.,Content Moderation,2026-06-18,negative,4
review_000434,play_store,1,I didn't experience any good in this app like tbh there is no support from team I get banned always without any reason to be proved bro hackers report and u do accept ig mark Zuckerberg should face some hurdles for this stop going for a innocent person guys,Account Suspension,2026-06-21,negative,5
review_000435,app_store,1,"The Repost feature disappeared from my account for no reason, even though it was working before. I tried everything and contacted support multiple times with no response. Please fix this issue or explain why it was removed. This is very frustrating",Creator Tools,2026-06-21,negative,5
review_000436,app_store,1,worse app all my accounts have been suspended for no reason i summit appeals for them to not help me get my account back instagram do your job,Account Suspension,2026-06-21,negative,4
review_000437,play_store,1,After recent update my account was suddenly suspended without any reason when I tryed to appeal for it there was no response for 3 days and now I can't even find my account. after few days I made new account and that was also suspended even though the phone number was different instagram is now piece of trash and I won't download this trash again,Account Suspension,2026-06-21,negative,5
review_000438,play_store,1,"The latest update sucks! The Following feed is effectively broken. It will show me about 5 photos (now with ads/sponsored posts from accounts that I DON'T follow in between each one) and after that it will tell me that those are the last new posts from accounts that I follow within the last 30 days, which is absolutely untrue. When I've checked out a few accounts that I interact with every day, there were brand new posts that I hadn't seen. What is the point of even using this app now?",Reels & Feed Algorithm,2026-06-21,negative,5
review_000439,play_store,1,I don't know why instagram suspending my all acc 🙂 please fix it,Account Suspension,2026-06-21,negative,4
review_000440,play_store,1,haven't posted anything in months but somehow I've gone against community standards,Content Moderation,2026-06-21,negative,4
review_000441,app_store,4,"I love the feature where you can see what people listen to on Spotify, but if you added a YouTube music and other music apps I think that would be amazing!!",Feature Requests,2026-06-19,positive,4
review_000442,play_store,1,instagram say technical issue my account get suspended I done video verification and uploaded documents but I did not get my account back my account have many data you disabled my account without any reason 😭,Account Suspension,2026-06-21,negative,5
review_000443,app_store,1,so ii woke up and randomly checked my instagram and I was mad because why they suspended me I did nothing I made multiple accounts but they suspended that also and I don’t like how they be suspended my account for nothing like can yall stop frl im so mad honestly yall keep suspended my accounts and then an account I made yall suspended that one also like so pls fix this app I been using this app since 17 no problems  and yall go head and suspended my other instagram accounts like no fix yall app right now I don’t like it fix it yall keep suspended people. can yall fix yall app .,Account Suspension,2026-06-19,negative,5
review_000444,app_store,3,"I like instagram but anytime there is a fake account pretending to be me or someone else and people report it, it never gets deleted! Even when it’s so obvious it’s a fraud/scam. This is happening to me right now too.",Content Moderation,2026-06-18,negative,4
review_000445,play_store,1,"This Is Not The Instagram That I Used To Know To Be Honest. This Thing Of ""Confirm That You Are A Real Person"" is Very Unnecessary Because What Kind Of a Stupid Question Is That? I Tried To Do Video Selfie So Many Times and It Still Show Me The Same Thing I Feel Like Giving Up Already Because This Doesn't Make Sense Now You Guys deactivate My Account and That Makes Me Irritated. Stop Creating Unnecessary Updates And Maybe You Will Get More Five Stars Than 1😒",Account Suspension,2026-06-21,negative,5
review_000446,app_store,5,I had an issue with someone impersonating my account to scam others and within 2 hours after my report they had removed the fake account. I really appreciate the speed,Content Moderation,2026-06-06,positive,5
review_000447,play_store,3,"i really like the app, so pretty when you post a story but why instagram keep suspending my account? i follow the rules so please stop suspending my account. overall the app is amazing but suspending my account is just the problem.",Account Suspension,2026-06-21,negative,4
review_000448,play_store,2,"my account has been getting suspended a lot lately, I don't think I have violated any rules too. what can I do to stop it?",Account Suspension,2026-06-21,negative,4
review_000449,play_store,5,I am using Instagram since a very long time and i love it the most. Every feature is fantastic I must appreciate the team. As a Instagram user I wana give you a suggestion. Please Instagram team bring a update about the likes count shown in the profile section just side of the following option. lile tiktok. It would be a great update if you bring. kindly consider it. Thank you 👍,Feature Requests,2026-06-21,positive,5
review_000450,app_store,1,"Ok so I was on Instagram like I always am but I thought it would make sense so verify my age, so I go into the picture verify section and take a photo of myself then almost immediately Instagram permanently bans me. I had a teen account and I am of age to own one. This is really upsetting for me . Also it won’t let me create a new one either. Please insta if you see this unban my account I will prove I am of age too own a teen account.",Account Suspension,2026-06-18,negative,4
review_000451,play_store,3,decent but constantly changes my brightness on hdr videos which is incredibly annoying,Performance Issues,2026-06-21,negative,4
review_000452,app_store,1,You cannot use this app if your device doesn't have a phone number. Don't even try to bypass because I just wasted 3 hours trying to fix the issue.,Authentication Issues,2026-06-19,negative,4
review_000453,play_store,2,There is something wrong with the previous 3 updates. I use Samsung Galaxy F41 (Android) phone. After approx previous 3 updates; my phone automatically hangs & switches off while using the app. This has happened several times since the updates. I don't know if it's a response to a vulnerability in the app or so... And why is the Screen getting blurred with Highlight Title appearing at the middle of it while viewing story highlights? It's so frustrating to view them that way.,Performance Issues,2026-06-21,negative,5
review_000454,app_store,1,Yall banned me and said I was being a terriostic threat I would love to see what I said and what I did I didn’t do anything and I get banned this app is extremely  unprofessional they use robots to ban accounts without any human verification I didn’t do a damn thing wrong and I get banned but you allow tweaking and guns to be posted all across the app u have female rappers who post there sextape and bans were applied to her account this is nasty and disgusting behavior from Instagram this app is not for anyone it’s for people who are doing nasty and disgusting things to their body fix your app or just delete it atp,Content Moderation,2026-06-20,negative,5
review_000455,play_store,1,"My Instagram account was suddenly suspended even though I never intentionally violated any community guidelines. I believe actions were performed on a linked account without my knowledge or consent, which may have led to this suspension.This account contains years of memories, photos, conversations, and personal moments that are extremely important to me.It is very upsetting to lose access without having a clear way to explain the situation. I want my account back to me.",Account Suspension,2026-06-21,negative,5
review_000456,app_store,5,I only have Insta as my social media. Thank you for making it easy for me to feel comfortable. I can also search for anything I’m looking for as well as connect with many new people. I was scammed via FB so thank you again. I should be your spokesperson 😏🤭❤️,General Feedback,2026-06-20,positive,4
review_000457,app_store,4,"I got the app awhile ago and I saw on my friends apps that they all have one feature that I don’t have and whenever I try to update Instagram and get the one specific feature, still won’t apply. I’m not entirely sure why, but overall it’s a peak app",Performance Issues,2026-06-19,negative,4
review_000458,app_store,1,"When I create an account again, it is notoriously deactivated due to community violation, each new account has the same problem, please fix the bug",Account Suspension,2026-06-17,negative,5
review_000459,play_store,3,video call quality very low,Messaging & DMs,2026-06-21,negative,4
review_000460,play_store,5,"""Dear Instagram Team, my account (@itz haro babu 143) has been deactivated. I believe this is a mistake as I have always followed all community guidelines and terms of service. I request you to please review my account and reactivate it as soon as possible. Thank you for your time and assistance.""",Account Suspension,2026-06-21,negative,5
review_000461,play_store,1,"every update is progressively worse, just leave it as original , post pics or videos, small caption, short lengths, let people find similar people",Feature Requests,2026-06-21,negative,4
review_000462,app_store,2,"They recently added ads into the Following feed, which I can understand even if it’s annoying. But in doing so they broke the Following feed so it doesn’t actually show you every post from the people you follow the way it’s supposed to.
I don’t use the main/algorithm feed as I only use the app to keep up with friends, so this has basically ruined the app for me and a lot of people I know.
Take a pass on it until they fix it.",Reels & Feed Algorithm,2026-06-19,negative,5
review_000463,app_store,1,"I just lost my account, tay_morris19 for something I have never posted on my account. I appealed and got denied, I used my face and my personal ID to appeal and was denied. I continue on to make another account, tay_morris86, which was immediately suspended. I was not logged into the account yet either. It was starting to load and then it was gone.",Account Suspension,2026-06-20,negative,5
review_000464,play_store,5,"So far, I'm super happy with how my page has taken off! I've noticed more likes and better engagement since I started using this app. Would love a dark mode though!",Feature Requests,2026-06-21,positive,5
review_000465,app_store,1,I’ve had Instagram since 6th grade and created so many memories on there but then I open my account and come to find out I’ve been suspended for no reason I’ve been waiting on the appeal for more then 2 weeks now JUST GIVE ME MY ACCOUNT BACK. This is bs never getting this app again.,Account Suspension,2026-06-06,negative,5
review_000466,app_store,1,As if FB didnt give them enough data. IG has introduced ads far and wide. Enjoy your slice of social media with your corporate slop entree!,Reels & Feed Algorithm,2026-06-19,negative,4
review_000467,app_store,2,Why is it the hardest and longest task to clear out my messages. You’ve consistently made it harder every update.,Messaging & DMs,2026-06-18,negative,4
review_000468,app_store,1,"The comment “you are a selfish man” is subject to removal and ultimately not allowed, however the comment “you are a selfish woman” is absolutely ok.",Content Moderation,2026-06-20,negative,4
review_000469,app_store,1,Instagram is so trash everyone is getting banned for the same reason and that reason being cse and no one has been dealing with that stuff instagram and meta need to fix ts and give people that got banned for that accounts back bc i know 243 people that got banned for the same reason so meta and instagram step ya game up and actually do something about this bc the appeals automatically get denied my ai,Account Suspension,2026-06-17,negative,5
review_000470,app_store,1,I do not want to see ads on the FOLLOWING section of the app. I already see an excessive amounts of ads everywhere else. I go to FOLLOWINGS so I can only see the content of the people I follow and nothing else. And now you are starting to show me ads?!?!,Reels & Feed Algorithm,2026-06-19,negative,4
review_000471,play_store,1,"worst app i have ever seen , honestly the new instagram is just so messy and garbage , i made so many accounts i just gave up and deleted the whole thing , all my accounts kept getting disabled and deleted for no reason saying i broke the rules meanwhile I didn't sometimes it just does that for no reason AT ALL , fix the app for god's sake this is getting outa hand",Account Suspension,2026-06-21,negative,4
review_000472,app_store,1,"Plz help me get my account back I’ve been permanently banned and I can’t think of anything I could’ve done to deserve that, I have a lot of good memories and conversations on this account and I can’t access customer service to get it back. Someone please help !:(",Account Suspension,2026-06-20,negative,4
review_000473,play_store,1,"This Instagram is not working, it is bad with everyone and there is no need for this app, it should be deleted, all ids have been suspended, it has a rating of 0.0000000",Account Suspension,2026-06-21,negative,4
review_000474,play_store,1,"An account I had for two years is going to be deleted or deactivated because their human verification system thinks I am a bot.... a godman bot thinks I am a bot. Just let me in my account and do better, it shouldn't be this complicated.",Authentication Issues,2026-06-21,negative,4
review_000475,play_store,1,"I've had a very frustrating experience with Instagram. Every time I create a new account and try to start using the app normally, my account gets suspended almost immediately. Instagram seems to assume that I'm violating rules without giving me a fair chance to prove otherwise. Instagram needs to improve its automated detection systems and stop punishing genuine users based on inaccurate assumptions. Legitimate users can end up locked out for no reason but with too many false assumptions. 😒",Account Suspension,2026-06-21,negative,5
review_000476,play_store,1,my Instagram account is not getting new features even after updating it again an again so many times,Feature Requests,2026-06-21,negative,4
review_000477,app_store,3,Deleted so I could not be a chud who’s on my phone. If I’m watching like chiller stuff it’s cool but the sad stuff is mid. I want to watch more Tung Tung Tung and less breakup drama. 67/100,Reels & Feed Algorithm,2026-06-19,negative,4
review_000478,play_store,1,"We're dealing with a really frustrating issue on Instagram right now—whenever we try to reset our password, the email just never arrives. Doesn't matter if we're using Gmail, Hotmail, AOL, or Yahoo, we get absolutely nothing. No reset link, no OTP, just silence. So those of us who forgot passwords are basically stuck, locked out of our own accounts with no fix in sight from Meta.",Authentication Issues,2026-06-21,negative,5
review_000479,app_store,5,if yall don’t give me my account back i will be getting my ancestors to cast spells on you all. i am not for the boolfoolry yall took the wrong person account i den let yall slide multiple times now im tired of being tired even my BLACK friends have reported to me that yall have been onna hunt for peoples accounts and now yall got the wrong mf account so if yall don’t give it back imma b seeing red till i see the rest of the rainbow. you have 5 hours to respond or give me my account back @ahmariiiarchivess or you will be delt with,Account Suspension,2026-06-20,negative,4
review_000480,app_store,2,The app suggests content constantly instead of what you want by default. Users find ways to show aggression in ways you never expect. The app can instantly alter or adjust your posts. The reporting feature feels useless or dysfunctional.,Reels & Feed Algorithm,2026-06-19,negative,4
review_000481,play_store,1,The play/pause on-screen button on Reels won't disappear anymore. Very disappointing. 👎,Performance Issues,2026-06-21,negative,4
review_000482,play_store,2,"u guys suspended 8 of my accounts. i had 3 of those for years and all of them had sentimental values, why is this happening?",Account Suspension,2026-06-21,negative,4
review_000483,play_store,1,Does not provide some features to Android users. like separating.,Feature Requests,2026-06-21,negative,4
review_000484,app_store,4,Pls let me change the song on my posts after I have already posted it.,Feature Requests,2026-06-19,neutral,4
review_000485,play_store,5,when we are searching for some one but it doesn't come yet that place the reference come what we see mostly like reels change it,Reels & Feed Algorithm,2026-06-21,negative,4
review_000486,app_store,2,"I’ve noticed that older stories in my archive often appear very blurry, while newer stories or stories saved to highlights remain clear. This issue has been happening for a while and makes archived stories look low quality.",Performance Issues,2026-06-21,negative,4
review_000487,app_store,1,Meta ai banding all my accounts like actually for no reason! Just from ONE report i got banned from someone who hate me please fix this dumb thing ! I cant live without instagram,Account Suspension,2026-06-20,negative,4
review_000488,play_store,1,I couldn't log in my account on app but I could on browser and it's issue,Authentication Issues,2026-06-21,negative,4
review_000489,app_store,2,"Ive been using instagram for years. You guys disabled my account, without a valid reason. Made a new account, wasnt able to text for 3 days.
Do better.",Account Suspension,2026-06-19,negative,5
review_000490,play_store,5,"This app works perfectly, the following feed displays infinite posts and doesn't leave any accounts that I follow out, the delete function for comments works seamlessly with no unexpected errors. No further updates required. Everything is just great. I'd give it 50 stars if I could, that's the only problem here. They've really gone above and beyond. It just keeps on improving update after update. They really should be given international honours and awards. They've set the Universal benchmark.",Reels & Feed Algorithm,2026-06-21,positive,5
review_000491,play_store,1,i hate the fact that they suspended my acc because meta com thinks that the user of my acc was bot....,Account Suspension,2026-06-21,negative,4
review_000492,play_store,3,"Hello Team, my account was banned by mistake. I have always followed the game rules and have not used any hacks, cheats, or unauthorized tools. Please review my account again and remove the ban if possible. Thank you.",Account Suspension,2026-06-21,negative,4
review_000493,app_store,3,PLEASE return it to chronological order….. im so tired of seeing people i dont even follow on my feed…,Reels & Feed Algorithm,2026-06-17,negative,4
review_000494,play_store,4,ngl no problems besides false account bans,Account Suspension,2026-06-21,negative,4
review_000495,app_store,1,"What once was a place of creativity and sharing experiences and networking, has now turned into an algorithm hell hole, monetizing on our daily lives. I loved Instagram, it was so much fun posting and sharing memories with friends… now it literally sucks the life out of me. In order to stay relevant, I have to be constantly posting and creating content, if I don’t keep up with the algorithm, I fall behind and become forgotten in the abyss of endless reels. I used to see my friends as I was scrolling, now all I see is mindless videos, while they monitor my every move, collecting data and selling it. It makes me sick. I miss the old Internet.",Reels & Feed Algorithm,2026-06-06,negative,5
review_000496,app_store,2,My accounts have been getting suspended since last fourth of july and there is no good way of reaching support other then the support website. i’ve been getting suspended on every account with no clear other reason besides account associated with account that violates rules and my id does not work to appeal and appeals are always declined. Be better,Account Suspension,2026-06-20,negative,5
review_000497,app_store,1,"I was hacked. I have no way to contact any form of tech support. Also, the app is destroying human civilization. Bye.",Authentication Issues,2026-06-17,negative,4
review_000498,app_store,5,"People and all they would ever point a camera at, decades of the world in my pocket. Stories, funnies, art stuff, content for cats… it’s all here and I spend hours of time tuning in, building the scope of what fits in my algorithm…",Reels & Feed Algorithm,2026-06-20,positive,4
review_000499,play_store,3,"one basic problem. when I try to add a comment on any post, the keyboard covers the textbox completely mostly. it's unusable, wondering how it is not caught in your sanity testing. I'm using Gboard keyboard and Android 16 samsung phone.",Performance Issues,2026-06-21,negative,4
review_000500,app_store,1,"I was banned for literally no reason. My account was attached to Facebook so I lost everything. No human appeal, just a cookie cutter template response saying my appeal was denied and my account was permanently disabled. I’m not the only one. Nobody wants AI trash running the web!",Account Suspension,2026-06-18,negative,5
review_000501,app_store,3,"The app is pretty good, but it would be GREAT if we could change the music on our posts.",Feature Requests,2026-06-21,positive,4
review_000502,play_store,1,my main account got suspended and when I trying to create new one they suspend all of them hate this app . Do something asap ( @abhijit.gh77),Account Suspension,2026-06-21,negative,4
review_000503,app_store,1,I can no longer scroll in the app. This app is unusable now.,Performance Issues,2026-06-19,negative,4
review_000504,play_store,1,"Instagram has been worst in these days , it's not showing the profiles I'm exactly searching for ,worst experience ever bycott insta .....",Reels & Feed Algorithm,2026-06-21,negative,4
review_000505,play_store,1,"Absolutely terrible experience for new accounts. The automated security bots are completely broken. I created a secondary profile and was instantly hit with a device registration block, a mandatory video selfie check, and an immediate account suspension just for trying to follow a few friends and post a simple story. The algorithm falsely flags normal human activity as spam behavior while real bots run free. I won the appeal, but the backend is total nightmare for legitimate users. Fix your app",Authentication Issues,2026-06-21,negative,5
review_000506,play_store,1,"I hate this app and I hate that everyone is using it. Android version is garbage. 1. I receive a notification about a message. open it. I see no messages. Restart app 5 times, refresh screen 5 times, here we go. here is your message. 2. Post/story uploading is lagging af. 3. Account switch is lagging and you have to restart. 4, 5, 6.. all those issues exist for years, so you don't even try to fix them. Garbage.",Performance Issues,2026-06-21,negative,5
review_000507,app_store,2,More often than not the app crashes and freezes. I have all the latest updates.,Performance Issues,2026-06-18,negative,4
review_000508,play_store,1,very Worst user experience from past couple of months consistently banning my accounts without proper explanations I have 0 posts and no uploads in anything still banning me on violation of accounts Team seriously need to fix this issue,Account Suspension,2026-06-21,negative,5
review_000509,app_store,1,"I got my account disabled without reason, because of their stupid AI the ceo of Instagram and mark doesn’t say anything about it, they don’t care they are ruining people’s memories and live this is unfair.",Account Suspension,2026-06-20,negative,4
review_000510,play_store,5,I love Instagram edit: I don't know what I was thinking 8 years ago lol,Creator Tools,2026-06-21,positive,4
review_000511,play_store,1,"This is such a stupid app that it deleted multiple accounts of mine, you idiot. One of my personal accounts in which I had 98k followers took me 3 years and this idiot deleted it in 3 minutes.Madharchod mera account wapas lao warna instagram hatao india se",Account Suspension,2026-06-21,negative,5
review_000512,app_store,5,I find all my how to videos on IG. I just hope I can start making money on here soon. This is where I post the most.. wanna be part of the IG family. A lil camera shy need to over come that. Best platform my opinion 🤍 family and friendly app 🤍,Creator Tools,2026-06-19,positive,4
review_000513,app_store,1,Too many ads. Every other reel or post is an ad. I’d rather eat glass than scroll more ads.,Reels & Feed Algorithm,2026-06-17,negative,4
